date,title,paragraph,year_month
2021-12-31,新增41例COVID-19境外移入確定病例,"中央流行疫情指揮中心今(31)日公布國內新增41例COVID-19境外移入確定病例；另確診個案中無新增死亡。
指揮中心表示，今日新增41例境外移入個案，為16例男性、25例女性，年齡介於20多歲至70多歲，分別自美國(14例，案17104-17106、案17112、案17113、案17115、案17116、案17118-17122、案17131、案17139)、菲律賓(2例，案17125、案17132)、法國(2例，案17117、案17124)、義大利(案17114)、肯亞(案17123)、喀麥隆(案17126)、瑞士(案17127)、印度(案17128)、阿拉伯聯合大公國(案17129)、烏克蘭(案17130)、越南(案17133)及柬埔寨(案17138)入境，另14例(案17100-17103、案17107-17111、案17134-17137、案17140)調查中，入境日介於今(2021)年12月16日至12月30日；詳如新聞稿附件。
指揮中心統計，截至目前國內累計4,946,919例新型冠狀病毒肺炎相關通報(含4,927,473例排除)，其中17,029例確診，分別為2,375例境外移入，14,600例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計111例移除為空號。2020年起累計850例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

",2021-12
2021-12-31,指揮中心重申，兩岸應以防疫優先，才能維護兩岸民眾健康,"中央流行疫情指揮中心今(31)日表示，指揮中心均秉持防疫優先之原則進行各項防疫工作，有關中國大陸國台辦針對臺灣防疫之錯誤發言內容，相關澄清說明如下：
一、鑒於兩岸往來頻繁，為掌握疫情狀況，向來致力與中國大陸保持資訊交流，我方自108年12月31日至110年12月28日，與中國大陸透過正式管道就 COVID-19 疫情往來資訊包括陸方提供我方疫情資訊286次，我方提供陸方包括個案大陸旅遊史等資訊共50次。另我方洽詢陸方疫情訊息計85次，陸方回覆我方疫情資訊21次，而陸方洽詢我方疫情訊息29次，我方回覆陸方疫情資訊28次。陸方電話洽我方聯絡疫情資訊7次，我方電話洽陸方聯絡疫情資訊8次。此外，陸方提供我方技術文件共計12次。相關數據都有文件紀錄可查數，國台辦提供數據有與事實不符之處。
二、為與國際分享、交換衛生、防疫經驗，我國均積極爭取參與世界衛生組織相關會議，自2009年至2021年，共向WHO申請參加220場技術性會議，但僅77場獲邀出席。
三、為守護國人健康，我國政府一直多方洽談COVID-19疫苗購買，在BioNTech疫苗取得上，為尊重BioNTech原廠疫苗商業代理權劃分，BioNTech 疫苗係由台積電、鴻海／永齡基金會、慈濟基金會三捐贈方委託裕利醫藥公司，向原廠代理商復星實業公司（香港復星）有償購買，在基於「原廠製造、原廠標籤、直送臺灣」三原則的共識，全部無償捐贈政府統籌運用，對於捐贈單位出錢、出力，無私付出，不應被扭曲抹殺。
指揮中心強調，疫情尚未止息，人民健康福祉為先。兩岸應互助合作，防疫優先，才能維護兩岸民眾健康。

",2021-12
2021-12-30,受聘僱外國人健康檢查管理辦法部分條文修正案自111年1月1日起實施，確保社區防疫安全,"衛生福利部疾病管制署今（30）日公布「受聘僱外國人健康檢查管理辦法」部分條文修正案，並預訂於111年1月1日實施。本次修法重點包括「修正移工申請結核病都治條件」及「防疫期間調整移工健檢期限之法源依據」等事項，確保社區防疫安全。
疾管署說明，結核病為結核桿菌感染所造成的慢性傳染病，目前抗結核藥物效果良好，連續服藥14天後的傳染力可大幅下降；透過移工主動配合、雇主支持，再加上結核病都治關懷員等衛生單位人員持續關心移工確實規則服藥，幾乎可以痊癒，且治療期間亦可正常工作與生活作息；此外，罹患結核病之移工若於國內完成治療，除能避免疾病持續傳播，維護員工健康外，亦不影響雇主勞動力需求。本辦法修正後，移工確診為肺結核、結核性肋膜炎（多重抗藥性結核病個案除外）或漢生病，且本人同意留臺配合按規治療者，雇主應於收受診斷證明書之次日起15日內，檢具「診斷證明書」及「受聘僱外國人接受衛生單位安排都治服務同意書」送縣市政府衛生局申請都治服務，共同落實社區防疫。
疾管署指出，本辦法另增訂「中央流行疫情指揮中心成立期間，中央衛生主管機關得依國內疫情防治所需，調整移工健檢期限」及「自聘僱許可生效日起滿6、18及30個月之日與最近一次健檢日間隔未滿3個月者，免辦該次定期健檢」等規定；且回溯至自110年5月19日施行，以避免部分移工需於短期間內重複健檢，並能兼顧防疫安全。
為利雇主（仲介）能瞭解本辦法修正後實務作業，疾病管制署提供「移工罹患結核病申請留臺治療」宣導海報、「認識結核病的問與答」多國語言宣導單張及宣導影片等相關衛教素材，並建置於該署全球資訊網（http://www.cdc.gov.tw ； 首頁>國際旅遊與健康>外國人健康管理>受聘僱外國人健檢>最新消息）供下載瀏覽。


",2021-12
2021-12-30,指揮中心增加公費COVID-19家用快篩試劑發放點，早期偵測，防範病毒進入社區,"中央流行疫情指揮中心今（30）日表示，由於國際疫情嚴峻及Omicron新型變異株之威脅日益擴散，近期入境人數及COVID-19境外移入個案增加，為強化社區監測，自明(2022)年1月1日起擴大辦理COVID-19社區加強監測方案，全國由86家定點診所發放公費COVID-19家用快篩試劑增加至272家，由各縣市人口數較多之鄉鎮市區基層診所協助發放試劑，因COVID-19症狀與一般感冒相似，提醒民眾如有出現呼吸道症狀，可多加前往該等診所，由醫師評估發放試劑後自行檢驗。
指揮中心說明，今(2021)年8月30日起規劃推動COVID-19社區加強監測方案，迄今已發放1萬餘劑公費COVID-19家用快篩試劑，考量近期COVID-19社區傳播風險提升，為提高民眾取得公費家用快篩試劑可近性與及早發現自身感染之可能，將自明年1月1日起於全國21個縣市增加至272個診所試劑發放點，診所名單詳如新聞稿附件。
指揮中心呼籲，現值呼吸道病毒活躍期，請民眾多加留意自身健康，如出現呼吸道症狀，可前往本計畫定點診所；民眾如為2歲以上出現呼吸道症狀的病患至公費快篩試劑發放診所掛號就醫，經醫師評估後發放試劑及注意事項說明單張，如為2歲以下幼兒的陪同看診者，亦由醫師評估後發放。民眾領取試劑後，請配合依注意事項說明內容儘速採檢，並至線上(https://forms.gle/8gh7Kb3ZkYE5aArW7)填寫試劑領取診所名稱及快篩結果等資料，此為匿名方式收集，無須擔心個人資料外洩情形。
指揮中心提醒，如居家快篩檢驗為陽性時，請勿慌張並儘速至鄰近的社區採檢院所( https://reurl.cc/MArG1L )進一步PCR檢驗。民眾前往社區採檢院所時，請戴好口罩、勿搭乘大眾運輸工具，對於使用過之採檢器材請用塑膠袋密封包好，並攜帶至社區採檢院所，交予院所人員處理。

",2021-12
2021-12-30,新增24例COVID-19境外移入確定病例,"中央流行疫情指揮中心今(30)日公布國內新增24例COVID-19境外移入確定病例；另確診個案中無新增死亡。
指揮中心表示，今日新增24例境外移入個案，為11例男性、13例女性，年齡介於10多歲至60多歲，分別自美國(12例，案17076、案17078-17080、案17082-17083、案17085、案17088、案17090、案17094、案17096)、越南(2例，案17077、案17098)、英國(案17081)、尼加拉瓜(案17084)、奈及利亞(案17086)、加拿大(案17087)、阿拉伯聯合大公國(案17089)、法國(3例，17091-17093)、泰國(案17095)、海地(案17097)及日本(案17099)入境，入境日介於今(2021)年12月14日至12月28日；詳如新聞稿附件。
指揮中心統計，截至目前國內累計4,932,261例新型冠狀病毒肺炎相關通報(含4,912,670例排除)，其中16,988例確診，分別為2,334例境外移入，14,600例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計111例移除為空號。2020年起累計850例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

",2021-12
2021-12-30,台積電、鴻海永齡、慈濟三間企業和民間團體捐贈之第十五批BNT疫苗93.83萬劑於今(30)日上午抵臺,"中央流行疫情指揮中心今(30)日表示，台積電、鴻海暨永齡基金會、慈濟基金會共同捐贈的第十五批BNT疫苗93.83萬劑，已於今日上午順利運抵桃園國際機場，並在完成通關程序後，直接運送至指定冷儲物流中心進行後續檢驗封緘作業。
指揮中心說明，由台積電、鴻海暨永齡基金會、慈濟基金會共同捐贈的BNT疫苗1,500萬劑，目前共計到貨1333.62萬劑，分別為首批9月2日93萬劑、第二批9月9日91萬劑、第三批9月30日54萬劑、第四批10月1日67萬劑、第五批10月4日27萬劑、第六批10月7日88.92萬劑、第七批10月8日88.92萬劑、第八批10月14日82.7萬劑、第九批10月28日90.21萬劑、第十批10月29日91.03萬劑、第十一批11月5日87.17萬劑、第十二批11月12日92.66萬劑、第十三批11月25日93.83萬劑、第十四批12月9日192.35萬劑，以及本批93.83萬劑。本批疫苗效期至2022年3月28日，將由指揮中心統籌運用，儘速提供民眾接種。
對於台積電、鴻海暨永齡基金會、慈濟基金會三間企業和民間團體積極協助，提供更多的疫苗讓民眾接種，加速提升臺灣疫苗覆蓋率，指揮中心再次表達由衷的謝意。

",2021-12
2021-12-29,新增14例COVID-19境外移入確定病例,"中央流行疫情指揮中心今(29)日公布國內新增14例COVID-19境外移入確定病例；另確診個案中無新增死亡。
指揮中心表示，今日新增14例境外移入個案，為6例男性、8例女性，年齡介於10多歲至70多歲，分別自美國(10例，案17063-17070、案17072、案17073)、德國(案17062)、泰國(案17071)、香港(案17074)及越南(案17075)入境，入境日介於今(2021)年12月14日至12月27日；詳如新聞稿附件。
指揮中心統計，累計4,917,481例新型冠狀病毒肺炎相關通報(含4,898,907例排除)，其中16,964例確診，分別為2,310例境外移入，14,600例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計111例移除為空號。2020年起累計850例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

",2021-12
2021-12-28,新增19例COVID-19境外移入確定病例,"中央流行疫情指揮中心今(28)日公布國內新增19例COVID-19境外移入確定病例；另確診個案中無新增死亡。
指揮中心表示，今日新增19例境外移入個案，為9例男性、10例女性，年齡介於未滿10歲至80多歲，分別自美國(8例，案17043、案17045-17049、案17051、案17056)、瑞士(案17044)、寮國(案17050)、越南(案17052)、柬埔寨(案17053)、加拿大(2例，案17054、案17061)、哈薩克(案17055)、香港(案17057)、中國(案17058)及阿根廷(2例，案17059、案17060)入境，入境日介於今(2021)年12月14日至12月26日；詳如新聞稿附件。
指揮中心統計，累計4,901,375例新型冠狀病毒肺炎相關通報(含4,882,616例排除)，其中16,950例確診，分別為2,296例境外移入，14,600例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；無新增空號病例，累計111例移除為空號。2020年起累計850例COVID-19死亡病例，其中838例本土，個案居住縣市分布為新北市413例、臺北市322例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

",2021-12
2021-12-27,為因應我國民眾能加速入境歐盟等國家，我國「數位新冠病毒健康證明」於12月28日上午8時開放下載,"中央流行疫情指揮中心今(27)日表示，歐盟執委會於今(110)年12月21日宣布我國正式加入「歐盟數位新冠證明」系統。歐盟數位新冠證明為世界性標準之一，國際成員國多且最早用於國際旅行，為使我國民眾能加速入境歐盟等國家，指揮中心將於12月28日上午8時開放我國「數位新冠病毒健康證明」供國人下載使用。
指揮中心說明，由於歐盟為世界重要國際聯盟，「歐盟數位新冠證明」系統目前已有60國加入，包括27個歐盟會員國、33個非歐盟會員國(統計至2021/12/22止)。另，美國已公開接受旅客持歐盟數位新冠證明供入境查驗，國際航空運輸協會(IATA)之數位新冠證明亦與之互通，故持我國數位證明於國際旅行己不限上述的60國。
指揮中心指出，我國「疫苗接種數位證明」或「檢驗結果數位證明」之資料欄位、數位簽章、防偽機制、個人資料保護、QR Code顯示與電子驗證等均依照歐盟標準，尤其是個人資料保護完全依據歐盟一般資料保護規則之最小使用、自行攜帶、可被遺忘等原則，請國人安心使用。
指揮中心表示，本項數位證明的內容屬於個人資料保護法定義的敏感性資料，身分確認的方式相對繁瑣。本數位證明提供所有於國內接種疫苗或進行PCR檢驗者自行下載，初期限持有有效護照者，申請方式以電腦或手機直接上網辦理，網址為：https://dvc.mohw.gov.tw（將於12月28日上午8時開放），或在衛福部官網取得連結，三個步驟即可取得證明：
一、確認身分：
(一)國人：(1)身分證號+健保卡號+有效護照號碼；(2) FIDO(為安全且便利的生物辨識方式，提供指紋或臉部辨識登入)+有效護照號碼；(3)自然人憑證+有效護照號碼。三種方式擇一。
(二)外來人口：(1)統一證號+健保卡號；(2) 統一證號+入出境證號；(3) 統一證號+護照號碼。三種方式擇一。
二、選擇項目：選擇「疫苗接種數位證明」或「檢驗結果數位證明」。
三、取得證明：於申請成功畫面點選「下載/列印 數位證明」，檔案格式為PDF，提醒要先保存於行動裝置或電腦硬碟中，再視個人需要列印紙本。無列印設備但又有列印需求者，可於申請成功畫面選擇超商並點選「取得超商列印碼」，系統將產製超商取件條碼或取件編號，請自行攜至超商付費列印。
指揮中心提醒，實際使用時，出示紙本或行動載具中的QR code都是可接受的方法，查驗人員掃瞄QR code後會出現不同顏色的號誌表達接受與否。但各國或不同場所仍可能有不同方式驗證，請民眾特別提醒留意。本數位證明優先提供民眾出國使用，至於國內何時開放使用，再由疫情指揮中心另行發布。詳細系統操作方式可以參考衛生福利部官網數位證明專區( https://covid19.mohw.gov.tw/ch/np-5345-205.html )。

",2021-12
2021-12-27,因應國際Omicron變異株疫情迅速擴散，指揮中心入境旅客PCR檢驗報告調整為「2日內」報告並改以「採檢日」為計算基準,"中央流行疫情指揮中心今(27)日表示，因應近期COVID-19全球疫情升溫，Omicron等新興變異株於全球迅速擴散，上週(12/20-12/26)境外移入病例數新增109例，較前一次(12/13-12/19)新增62例，上升76%，且Omicron變異株增加迅速，截至今日已累計34例，感染國家以美國及英國較多，加以我國已檢出多起境外移入病例為突破性感染，經評估國際間採認之入境前檢驗報告多以採檢日計算，故為確保航空防疫安全，自2022年1月4日零時起(啟程日)，旅客搭機前應檢附之COVID-19核酸檢驗報告調整為「2日內」報告，報告起計日由原「報告日」改以「採檢日」為基準，並以啟程地表定航班時間（不含搭機當日）往前推2個「日曆日」計算，請旅客搭機前務必確認PCR檢驗報告符合以上規範。
指揮中心說明，旅客所持「2日內COVID-19核酸檢驗報告」請符合下列規範：
1. 以英文、中文或中英對照版本為原則。
2. 該報告可為紙本(正本/影本)或電子報告書形式。
3. 需採分子生物學核酸檢測，且應可審核登機者之護照姓名、出生年月日(或護照號碼)、疾病名稱、採檢日及報告日、核酸檢驗方法（包括PCR、Real-Time PCR及RT-PCR等）及判讀結果等。
4. 血清免疫學檢驗抗原或抗體，非屬核酸檢測，未符合本措施規範之條件。
對於違反前述規定之旅客，抵臺時將依傳染病防治法第58條、第69條規定及衛生福利部公告裁罰基準，處新臺幣一萬元至十五萬元罰鍰。
指揮中心強調，適逢春節前返鄉人潮，請旅客返臺必須事先瞭解並配合我國現行入境檢疫規定，及在臺檢疫期間應遵守之防疫措施，共同維護國內社區安全。

",2021-12
