date,title,paragraph,year_month
2021-04-30,指揮中心因應本次防疫旅宿員工確診事件，將進行相關應變措施及防疫旅宿總體檢,"中央流行疫情指揮中心今(30)日表示，有關機場防疫旅宿員工確診COVID-19事件，考量該防疫旅宿可能有潛在傳播風險，故將針對本(2021)年4月15日至4月28日間自該飯店退房之機組人員數調查，並進行擴大居家隔離。
指揮中心提醒，於該段時間曾至該旅宿活動之民眾，請自暴露日起進行自我健康監測14天，若出現發燒、上呼吸道、腹瀉、嗅味覺異常等症狀，應佩戴醫用口罩，儘速至就近指定社區採檢院所就醫，並主動告知接觸史、旅遊史、職業暴露、周遭其他人是否有類似症狀，就醫時不得搭乘大眾運輸。
指揮中心強調，防疫旅宿的運作已訂有「COVID-19因應指引：防疫旅宿設置及管理」，並由地方政府依「因應COVID-19疫情防疫旅宿檢核表」就旅客入住安排、門禁管理及安全維護、房間設備、環境清潔及廢棄物清理及人員健康管理等五項目，每月至少進行1次抽核，防疫旅宿業者亦應依該查檢項目落實相關管理措施。
指揮中心指出，為因應本次防疫旅宿員工確診事件，指揮中心將進行防疫旅宿總體檢，請地方政府於本年5月17日前完成轄內各防疫旅宿之查核作業，針對查核後須改善之防疫旅宿，將加強輔導並安排複查，以維護社區防疫安全。

",2021-04
2021-04-30,新增3例本土COVID-19病例，皆為機場防疫旅館員工,"中央流行疫情指揮中心今(30)日公布國內新增3例本土COVID-19確定病例(案1127至案1129)，皆為機場防疫旅館員工。
指揮中心表示，案1127為本國籍20多歲女性，為機場防疫旅館餐飲部員工，近期無出國史，昨(29)日上午依旅館清空計畫至集中檢疫所，當日下午出現喉嚨癢症狀，於檢疫所進行採檢，於今日確診(Ct值26)。已初步掌握個案接觸者10人，皆列居家隔離對象。
指揮中心指出，案1128為本國籍20多歲男性，為機場防疫旅館房務部員工，近期無出國史，昨日原預計依旅館清空計畫前往集中檢疫所，但因量測體溫有發燒情形，後送就醫採檢及隔離治療，於今日確診(Ct值16)。已初步掌握個案接觸者4人，皆列居家隔離對象。
指揮中心表示，案1129為本國籍60多歲女性，為機場防疫旅館房務部員工，近期無出國史，4月26日曾出現輕微咳嗽及喉嚨痛症狀，並自行購買成藥服用，昨日依旅館清空計畫前往集中檢疫所，並於檢疫所內進行採檢，於今日確診(Ct值20)。已初步掌握個案接觸者4人，皆列居家隔離對象。
指揮中心指出，因應案1120確診，已於昨日啟動旅館清空計畫及員工採檢，截至目前已採檢206人，其中3人檢驗陽性(案1127至案1129)，203人陰性。由於該旅館確診員工隔離前有公共場所活動史(如附件)，提醒曾於附件所列時間及場所活動的民眾，進行自我健康監測14天，如有疑似症狀，請儘速戴口罩就醫，並主動告知醫師活動接觸史。
指揮中心統計，截至目前國內累計207,488例新型冠狀病毒肺炎相關通報(含205,371例排除)，其中1,128例確診，分別為993例境外移入，87例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及9例調查中；另1例(案530)移除為空號。確診個案中12人死亡、1,053人解除隔離、63人住院隔離中。
指揮中心表示，有關某航空公司1,279名機師採檢專案，新增2名檢出血清抗體陽性，其中1名為昨日公布之案1122，另1名為本國籍20多歲女性機師，4月19日執勤至美國，4月26日返國後進行居家檢疫，期間無不適症狀，4月29日進行檢疫期滿採檢，其中核酸檢測陰性，血清抗體IgM陰性、IgG陽性；已掌握個案接觸者1人，將安排採檢。本採檢專案截至目前血清抗體已採檢1,139人，其中1,126人陰性、9人陽性、4人檢驗中。

",2021-04
2021-04-30,新增4例境外移入COVID-19病例，自哈薩克、埃及、菲律賓及印度入境,"中央流行疫情指揮中心今(30)日公布國內新增4例境外移入COVID-19確定病例，自哈薩克(案1123)、埃及(案1124)、菲律賓(案1125)及印度(案1126)入境。
指揮中心指出，案1123為本國籍50多歲男性，今(2021)年2月至哈薩克洽公，3月30日返臺，持有搭機前3日內檢驗陰性報告，入境後至防疫旅館進行檢疫，4月14日檢疫期滿後返家；因預計再次出國洽公，4月28日至醫院自費採檢，於今日確診(Ct值33；住院後採檢核酸檢驗陰性，血清抗體IgM陽性、IgG陽性)。個案在臺期間無症狀，已掌握接觸者12人，其中3人列居家隔離，餘9人列自我健康監測對象。
指揮中心表示，案1124為菲律賓籍20多歲男性船員，於今年3月自埃及登船工作。該船航行途中經過我國，申請4月9日於我國外海進行物資補給，因當日個案出現意識不清及呼吸急促症狀，4月10日入境我國後，經衛生單位安排就醫治療並採檢；個案住院期間，曾採檢3次檢驗結果均為陰性，4月27日出院後，由衛生單位安排至防疫旅館，4月28日因出境需要，由船務公司安排進行自費採檢，於今日確診(Ct值30；住院後採檢核酸檢驗陰性、血清抗體陰性)。已掌握個案接觸者4人，均有適當防護，故列為自我健康監測對象。
指揮中心指出，案1125為菲律賓籍30多歲男性移工，今年4月16日來臺工作，持有搭機前3日內檢驗陰性報告，入境後至集中檢疫所進行檢疫，4月29日進行檢疫期滿前採檢，於今日確診。個案檢疫期間並無症狀，且未與他人接觸，故無匡列接觸者。
指揮中心表示，案1126為印度籍30多歲男性，今年2月12日來臺工作，持有搭機前3日內檢驗陰性報告，入境後至防疫旅館進行檢疫，2月27日檢疫期滿後返回住處。個案在臺期間並無症狀，因預計返回印度，4月27日至醫院自費採檢，於今日確診(Ct值36；住院後採檢Ct值36、血清抗體IgM陰性、IgG陽性)。已掌握個案職場接觸者共20人，其中12人為個案同辦公室同事，列居家隔離；餘8人，列自我健康監測對象。
備註：「自我健康監測對象」：衛生單位進行疫情調查後，僅打電話詢問健康狀況，並無正式開單者。


",2021-04
2021-04-29,5月3日起開放實施計畫第一類至第三類同住者以及所有醫事機構工作人員接種COVID-19疫苗,"中央流行疫情指揮中心今(29)日表示，因應近期某航空公司血清抗體陽性機師之同住家人陸續確診，考量醫護人員、中央及地方政府防疫人員以及高接觸風險第一線工作人員之同住者亦屬高感染風險族群，為盡速建立該等對象免疫保護力，自5月3日起，開放醫護人員、中央及地方政府防疫人員及高接觸風險第一線工作人員等實施計畫第一類至第三類對象之同住者公費接種COVID-19疫苗。另考量診所及其他醫事機構（包括藥局、捐血機構、病理機構、醫事檢驗所等）未納入第一類接種對象之所有非醫事人員亦為高感染風險者，該等人員及其同住者亦納入本階段公費開放對象。
指揮中心說明，截至4月29日止，已配送115,400劑AstraZeneca COVID-19疫苗至地方政府衛生局以及175家合約院所。為增加疫苗接種可近性，各地方政府衛生所自本週起開始陸續提供COVID-19疫苗接種服務，預計5月中旬以前，全臺至少可再增加195處接種點。指揮中心呼籲，上述對象可透過接種預約網址或COVID-19疫苗接種服務專線，預約COVID-19疫苗接種事宜，並依預約時間日攜帶健保卡等身分證明文件準時前往接種。
指揮中心表示，近期美國、英國等歐美國家進行之大規模臨床試驗及實施接種計畫後追蹤研究顯示，AstraZeneca COVID-19疫苗能預防COVID-19感染，以及感染後重症、住院及死亡的風險，接種疫苗可形成社區群體免疫力，降低疫情傳播機會。指揮中心呼籲符合公費接種對象之民眾踴躍接種，並提醒民眾接種前應與醫師討論評估相關風險，接種後應於接種單位或附近休息並觀察至少30分鐘，無恙後再離開。

",2021-04
2021-04-29,新增2例本土及1例調查中COVID-19確定病例，疫調工作持續進行,"中央流行疫情指揮中心今(29)日公布國內新增2例本土及1例調查中COVID-19確定病例，本土病例中，1例為機場防疫旅館員工(案1120)、1例為案1078同住家人(案1121)；調查中病例為某航空公司機師(案1122)。
指揮中心表示，案1120為本國籍40多歲男性，為機場防疫旅館員工，近期無出國史，平時工作項目為檢查房間環境之清潔，偶爾協助機組員購買物品或送備品，工作期間佩戴口罩及手套。個案4月17日起陸續出現咳嗽、流鼻水、食慾不振及呼吸喘等症狀，並於4月19日至4月26日間多次至診所就醫，因症狀未改善，4月27日至醫院就醫，經診斷有肺炎情形，收治住院隔離並採檢，於今日確診(Ct值21，血清抗體IgM及IgG皆為陽性)。
指揮中心指出，案1120獨居未與家人同住，已初步掌握接觸者107人，包括友人、職場接觸者及就醫接觸者等，其中4人列居家隔離、103人列自主健康管理，將持續調查個案活動史及接觸史，匡列可能接觸者。因應機場防疫旅館員工確診，指揮中心將召回該旅館所有員工進行採檢，針對目前住宿於該旅館之人員，今日將全數安排至集中檢疫所，另已採檢39件該旅館之環境檢體送驗。
指揮中心表示，案1121為本國籍40多歲女性，為案1078(某航空公司機師)之同住家人，4月20日列為居家隔離接觸者並採檢，檢驗結果為陰性；個案4月27日因出現胸悶、呼吸困難等情形，由衛生單位安排就醫採檢，於今日確診(Ct值18)。由於個案發病前2天為居家隔離期，未與他人接觸，故無匡列接觸者；另案1078之接觸者中，截至目前除案1121發病確診外，其他家人及職場接觸者等共28人檢驗結果皆為陰性。
指揮中心指出，案1122為本國籍50多歲男性，為某航空公司貨機機師，4月2日至4月9日曾執勤至美國，返臺後於防疫旅館檢疫至4月15日，期間無症狀，檢疫期滿採檢結果為陰性；個案4月19日再次執勤至美國，4月24日自美國經日本返臺，4月25日入境後返回住處居家檢疫，4月27日出現喉嚨痛及發燒症狀，由衛生單位安排就醫採檢，於今日確診(Ct值21)。已掌握個案同住接觸者1人，列居家隔離，職場接觸者調查匡列中。
指揮中心統計，截至目前國內累計206,358例新型冠狀病毒肺炎相關通報(含204,315例排除)，其中1,121例確診，分別為989例境外移入，84例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及9例調查中；另1例(案530)移除為空號。確診個案中12人死亡、1,051人解除隔離、58人住院隔離中。

",2021-04
2021-04-29,新增2例境外移入COVID-19病例，自菲律賓及墨西哥入境,"中央流行疫情指揮中心今(29)日公布國內新增2例境外移入COVID-19確定病例，自菲律賓(案1118)及墨西哥(案1119)入境。
指揮中心指出，案1118為菲律賓籍20多歲女性移工，今(2021)年4月7日來臺工作，持有搭機前3日內檢驗陰性報告，入境後至集中檢疫所進行檢疫，4月20日接受檢疫期滿前採檢，結果為陰性；檢疫期滿後，由公司安排至其他住所單獨自主健康管理，因工作需要，4月27日搭乘專車至醫院自費採檢，於今日確診(Ct值36)。個案在臺期間無症狀，已掌握同車接觸者5人，均有適當防護，列自主健康管理。
指揮中心表示，案1119為本國籍40多歲男性，今年1月至墨西哥洽公，4月18日返臺，持有搭機前3日內檢驗陰性報告，入境後至防疫旅館進行檢疫，4月24日陸續出現咳嗽及發燒症狀，4月26日經衛生單位安排就醫採檢，於今日確診(Ct值23)。個案發病前2天為居家檢疫期，未與他人接觸，且就醫時接觸之人員均有適當防護，故無匡列接觸者。


",2021-04
2021-04-28,新增3例本土COVID-19病例，皆為接觸者採檢確診,"中央流行疫情指揮中心今(28)日公布國內新增3例本土COVID-19確定病例，其中1例(案1112)為境外移入個案之非同住家人，2例(案1113、案1114)為昨(27)日公布某航空公司血清抗體陽性機師之同住家人。
指揮中心表示，案1112為本國籍70多歲男性，為境外移入個案(案1068、案1106)之非同住家人，近期無出國史，亦無疑似症狀，曾因案1068居家檢疫期間於住處跌倒，前往該案住處停留半個多小時，另於案1106居家隔離期間，協助送餐事宜。衛生單位於4月26日安排案1112進行接觸者採檢，於今日確診(Ct值26)。已初步掌握個案接觸者190人，列居家隔離。另由於個案曾有公共場所活動史(如附件)，提醒曾於附件所列時間及場所活動的民眾，自主健康管理14天，如有疑似症狀，請儘速戴口罩就醫，並主動告知醫師活動接觸史。
指揮中心指出，案1113為本國籍10多歲男性，為昨日公布某航空公司血清抗體陽性另一機師之同住家人，近期無出國史，亦無疑似症狀，4月26日由衛生單位安排進行接觸者採檢，於今日確診(Ct值36，次日再驗Ct值41，血清抗體IgM陰性、IgG陽性)。個案之同住家人，除該名機師外，其餘2名家人之核酸檢測皆為陰性，血清抗體皆呈IgM陰性、IgG陽性。
指揮中心表示，案1114為本國籍40多歲女性，為昨日公布某航空公司血清抗體陽性機師之同住家人，近期無出國史，亦無疑似症狀，4月26日由衛生單位安排進行接觸者採檢，於今日確診(Ct值34，次日再驗核酸檢測陰性，血清抗體IgM陰性、IgG陽性)。個案之同住家人，除該名機師外，其餘2名家人之核酸檢測皆為陰性，其中1人血清抗體IgM陰性、IgG陽性，另1人血清抗體為陰性。
指揮中心指出，依據目前調查結果，COVID-19在社區傳播的風險很低，惟為求謹慎，將調查個案及血清抗體陽性者活動史，並針對相關密切接觸者提供免費病毒核酸以及血清抗體檢驗，以瞭解其健康狀況，同時保護其周邊的親友。

",2021-04
2021-04-28,斐濟及寮國COVID-19疫情上升，即日起自低風險調整至中低風險國家,"中央流行疫情指揮中心今(28)日表示，斐濟近期因境外移入個案導致本土群聚發生，當局持續擴大封鎖管制地區；寮國近期病例快速增加，自今(2021)年4月20日起已累計逾350例本土COVID-19個案，且分布於多個行政區，故自即日起，將該2國自低風險國家調整為中低風險國家。各國/地區感染風險級別最新名單如下：
低感染風險國家/地區：紐西蘭、澳門、帛琉、汶萊、諾魯、馬紹爾群島、澳洲、新加坡、越南、不丹。
中低感染風險國家/地區：香港、斐濟、寮國。
指揮中心指出，全球COVID-19疫情持續創新高，近7日新增確診數較上週增加6%，印度、歐洲、美洲為目前疫情流行中心。依據監測資料顯示，全球累計148,190,965例確診，分布於193個國家/地區；病例數以美國32,197,973例、印度17,636,307例、巴西14,441,563例、法國5,534,313例及俄羅斯4,779,425例為多；病例中3,141,348例死亡，以美國583,999例、巴西395,022例、墨西哥215,113例、印度197,894例及英國127,451例為多。
指揮中心表示，國內今日新增6例 COVID-19病例，截至目前國內累計205,578例新型冠狀病毒肺炎相關通報(含203,630例排除)，其中1,116例確診，分別為987例境外移入，82例本土病例，36例敦睦艦隊、2例航空器感染、1例不明及8例調查中；另1例(案530)移除為空號。確診個案中12人死亡、1,050人解除隔離、54人住院隔離中。
指揮中心提醒，接種COVID-19疫苗可以減少罹病、重症及死亡的風險，並可形成社區群體免疫力，降低疫情傳播機會。符合目前公費疫苗接種對象者，無須等候接種通知，請於接種前先上網或電話預約，並攜帶健保卡至接種院所施打。如無法預約，得攜帶身分證或其他身分證明文件(如員工證)等至接種單位，由醫療院所確認後接種疫苗。請符合公費接種對象者踴躍接種，及早獲得保護力。
指揮中心再次籲請民眾自國外入境時，如有發燒、咳嗽等不適症狀，應主動通報檢疫人員，並配合防疫措施；入境後應落實居家檢疫，期間如出現疑似症狀，請主動聯繫衛生局或各縣市關懷中心，並依指示就醫，勿搭乘大眾運輸工具；就醫時請告知醫師旅遊史、職業別、接觸史及是否群聚(TOCC)，以供及時診斷通報。

",2021-04
2021-04-28,新增3例境外移入COVID-19病例，自印尼及印度入境,"中央流行疫情指揮中心今(28)日公布國內新增3例境外移入COVID-19確定病例，自印尼(案1115、案1116)及印度(案1117)入境。
指揮中心表示，案1115、案1116為印尼籍20多歲女性及20多歲男性，今(2021)年4月11日一同來臺就學，持有搭機前3日內檢驗陰性報告，入境後由校方安排住所進行居家檢疫，期間並無症狀；4月26日檢疫期滿後，經校方安排專車至醫院採檢，於今日確診(案1115：Ct值32；案1116：Ct值30)。已掌握2人同車接觸者15人，均有適當防護，列自主健康管理。
指揮中心指出，案1117為本國籍30多歲男性，去(2020)年2月至印度工作，今年4月13日返國，持有搭機前3日內檢驗陰性報告，入境後至防疫旅館進行檢疫，4月24日出現輕微咳嗽症狀，隔日因腹瀉及發燒，由衛生單位安排就醫採檢，於今日確診(Ct值21)。個案發病前2日為居家檢疫期間，未與他人接觸，故無匡列接觸者。

",2021-04
2021-04-27,某航空公司機師感染案，檢出6名機師血清抗體陽性,"中央流行疫情指揮中心今(27)日表示，因應某航空公司機師於澳洲檢出COVID-19陽性，指揮中心啟動航空公司飛航機師採檢專案，針對1,279名機師進行採檢，截至目前血清抗體已採檢934名，其中925名陰性、6名陽性、3名檢驗中。
指揮中心表示，該6名血清抗體檢測陽性機師中，3名為過去已公布之確診個案(案151、案177及案1105)，另3名為本國籍40多歲男性(2名)及本國籍40多歲女性(1名)，3人分別於4月22日、4月24日及4月25日接受專案採檢，檢驗結果核酸檢測皆為陰性，血清抗體皆呈IgM陰性、IgG陽性。
指揮中心指出，針對先前未確診但檢出血清抗體陽性之3名個案，將進行執勤飛航紀錄、同行機組員進行疫調，並對密切接觸者匡列及進行核酸檢測及血清抗體檢驗。

",2021-04
