date,title,paragraph,year_month
2021-09-30,持續提供高端疫苗，民眾可至有提供接種服務之醫療院所預約後接種,"中央流行疫情指揮中心今(30)日表示，目前高端疫苗供應穩定，滿20歲以上且尚未接種任何一劑COVID-19疫苗或已接種第一劑高端疫苗且間隔滿28天以上之民眾，除透過「COVID-19公費疫苗預約平臺」進行預約，亦可至提供高端疫苗接種服務之醫療院所預約後接種。
指揮中心說明，截至本(2021)年9月30日，共72.4萬人接種第一劑高端疫苗，其中3.9 萬人已完成兩劑接種。為提升有意願接種第一劑高端疫苗或需接種第二劑高端疫苗民眾之接種便利性及可近性，指揮中心已協調衛生福利部所屬醫院持續開設高端疫苗接種門診，另已於本年9月27日函請各縣市政府衛生局依轄內高端疫苗庫存量、接種量能與接種可近性，開放符合接種資格民眾接種；此外，後續指揮中心將陸續配送高端疫苗，請衛生局後續評估增設及公告高端疫苗接種院所。
指揮中心強調，民眾除可透過於各期程「COVID-19公費疫苗預約平臺」預約接種，亦可逕洽地方衛生局詢問有提供高端疫苗接種服務之醫療院所或各部立醫院，並事先電洽院所確認後進行預約。指揮中心另表示，高端疫苗除提供單劑型預充填式包裝之外，亦將同時供應多劑型疫苗，包裝為每瓶10人份，每人每劑接種0.5ml。


",2021-09
2021-09-30,65.6萬劑AZ疫苗將於今(30)日下午抵臺,"中央流行疫情指揮中心今(30)日表示，約65.6萬劑AstraZeneca疫苗預定於今(30)日下午抵達桃園國際機場，待完成通關程序後，直接運送至指定冷儲物流中心，進行後續檢驗封緘作業，再提供COVID-19接種計畫所列實施對象接種。
指揮中心指出，該中心係於去(2020)年10月30日與臺灣阿斯特捷利康公司簽署1,000萬劑COVID-19疫苗供應合約，截至目前總計到貨約502萬劑，分別為3月3日11.7萬劑、7月7日62.6萬劑、7月15日56萬劑、7月27日58.2萬劑、8月12日52.4萬劑、8月27日26.5萬劑、8月31日59.5萬劑、9月10日45.8萬劑、9月17日64萬劑，及本次提供第十批65.6萬疫苗。本次提供的疫苗係為多劑型包裝(每瓶10人份)，需存放於2-8℃的環境，依臨床試驗每人需施打2劑，本批效期至2022年1月31日。

",2021-09
2021-09-30,台積電、鴻海永齡、慈濟三間企業和民間團體捐贈之第三批BNT疫苗54萬劑於9月30日上午抵臺,"中央流行疫情指揮中心今(30)日表示，台積電、鴻海暨永齡基金會、慈濟基金會共同捐贈的第三批BNT疫苗54萬劑，已於今日上午順利運抵桃園國際機場，並在完成通關程序後，直接運送至指定冷儲物流中心進行後續檢驗封緘作業。
指揮中心說明，由台積電、鴻海暨永齡基金會、慈濟基金會共同捐贈的BNT疫苗1,500萬劑，目前共計到貨238萬劑，分別為首批於9月2日送達的93萬劑、第二批9月9日91萬劑，以及於今日送達的54萬劑。本批疫苗效期至2022年2月8日，將由指揮中心統籌運用，儘速提供民眾接種。
對於台積電、鴻海暨永齡基金會、慈濟基金會三間企業和民間團體積極協助，提供更多的疫苗讓民眾接種，加速提升臺灣疫苗覆蓋率，指揮中心再次表達由衷的謝意。
",2021-09
2021-09-30,新增7例境外移入COVID-19確定病例,"中央流行疫情指揮中心今(30)日公布國內新增7例COVID-19確定病例，均為境外移入；另確診個案中無新增死亡。
指揮中心說明，今日新增7例境外移入個案，為4例男性、3例女性，年齡介於未滿5歲至40多歲，分別自印尼(案16327)、美國(案16328)、丹麥(案16329)、菲律賓(案16330)、史瓦帝尼(2例，案16331、案16332)及柬埔寨(案16333)入境，入境日介於今(2021)年8月24日至9月28日，皆持有搭機前3日內檢驗陰性報告；詳如新聞稿附件。
指揮中心統計，截至目前國內累計 3,383,403例新型冠狀病毒肺炎相關通報(含3,365,810例排除)，其中16,223例確診，分別為1,588例境外移入，14,581例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計842例COVID-19死亡病例，其中830例本土，個案居住縣市分布為新北市412例、臺北市318例、基隆市28例、桃園市26例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，臺東縣、雲林縣、臺南市、南投縣、高雄市及屏東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

",2021-09
2021-09-29,新增11例COVID-19確定病例，分別為1例本土及10例境外移入,"中央流行疫情指揮中心今(29)日公布國內新增11例COVID-19確定病例，分別為1例本土及10例境外移入；另確診個案中無新增死亡。
指揮中心表示，今日新增1例本土個案(案16326)，為印尼籍30多歲女性，今(2021)年9月27日出現頭痛症狀，9月28日就醫採檢，於今日確診。衛生單位已匡列接觸者7人，均列居家隔離，其餘接觸者匡列中。
指揮中心指出，今日新增10例境外移入個案，為9例男性、1例女性，年齡介於20多歲至40多歲，入境日介於9月3日至9月28日，分別自美國(案16316)、哈薩克(2例，案16317、案16318)、巴基斯坦(案16319)、柬埔寨(16320)、俄羅斯(案16324)及菲律賓(案16325)入境，餘3例 (案16321、案16322、案16323)的旅遊國家調查中；詳如新聞稿附件。
指揮中心統計，截至目前國內累計3,358,228例新型冠狀病毒肺炎相關通報(含3,341,439例排除)，其中16,216例確診，分別為1,581例境外移入，14,581例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計842例COVID-19死亡病例，其中830例本土，個案居住縣市分布為新北市412例、臺北市318例、基隆市28例、桃園市26例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，臺東縣、雲林縣、臺南市、南投縣、高雄市及屏東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

",2021-09
2021-09-28,有關COVID-19疫苗接種異常事件  指揮中心再次呼籲合約醫療院所落實相關接種教育訓練及三讀五對原則,"中央流行疫情指揮中心今(28)日表示，新北市衛生局昨(27)日通報轄內某COVID-19疫苗合約醫療院所於當日執行BioNTech COVID-19疫苗（簡稱BNT疫苗）接種作業時，發現疫苗消耗數量異常，經該院所調查，共25人接種未稀釋的BNT疫苗。
指揮中心說明，經該院所提供的調查報告表示，本次疫苗接種異常事件經初步調查，係因值班人員將未開封的25瓶BNT疫苗，誤判為接種後的剩餘劑量，故以未稀釋的疫苗原液每瓶各抽取0.3ml提供民眾接種，導致此次異常接種事件。
指揮中心指出，該院所已於當日緊急通知該25位民眾，進行後續追蹤關懷以及相關醫療處置。針對本次接種異常事件，新北市衛生局已暫停該院所的接種作業，並進行事件調查及實地查核，以確認該院所接種流程。後續於完善疫苗接種相關工作人員的各項教育訓練，並建立改善及預防措施後，再行評估該院所是否繼續提供COVID-19疫苗接種服務。
指揮中心表示，有關民眾因合約醫療院所不慎接種超過疫苗規範劑量之異常接種事件，依據該疫苗臨床試驗及國際(英國及美國)相關指引顯示，大部分為接種後產生可能出現較明顯局部或全身性反應(如接種部位疼痛、紅腫等常見副作用)，惟尚未發現嚴重不良反應。另針對mRNA疫苗接種後可能發生之心肌炎及心包膜炎，大部分發生於接種後約7天，且接種第二劑發生機率較第一劑高。
指揮中心進一步表示，目前針對該等個案，已由新北市衛生局持續督導該院所進行追蹤關懷民眾身體狀況，如出現不適症狀務必協助就醫。
指揮中心強調，BNT疫苗接種程序與其他廠牌的COVID-19疫苗不同，合約醫療院所的疫苗接種相關工作人員應熟稔準備、稀釋及接種等各項操作程序，接種疫苗時務必落實「三讀五對原則」（三讀：取藥時、給藥時、歸藥時必須核對；五對：藥名、病人名、給藥時間、給藥途徑、劑量），以避免接種誤失發生。

",2021-09
2021-09-28,「COVID-19公費疫苗預約平臺」第十期提供AZ疫苗及高端疫苗第二劑接種，請未曾意願登記之民眾儘速前往登記意願,"中央流行疫情指揮中心今(28)日表示，「COVID-19公費疫苗預約平臺」 ( https://1922.gov.tw/ ，下稱預約平臺)第十期將提供AZ疫苗及高端疫苗第二劑接種，相關說明如下：
一、符合資格對象：
(1)「9月30日(含)前符合已接種AZ疫苗第一劑且間隔滿10週以上之64歲至50歲民眾[即1957/1/1(含)-1971/12/31(含)前出生]」，預約接種第二劑AZ疫苗。
(2)「10月6日(含)前符合已接種高端疫苗第一劑且間隔滿4週以上之民眾」，預約接種第二劑高端疫苗。
二、意願登記截止時間：即日起至9月29日中午12時止。
三、預約時間：10月3日上午10時至10月4日下午4時止。
四、施打期間：10月6日至10月12日。
指揮中心說明，符合上述資格如為已經意願登記過且無取消者，則不用再登記意願；但如為未曾於預約平臺意願登記對象，請於9月29日中午12時前登入預約平臺完成登記意願，並於開放預約期間進行預約。後續將視疫苗供應期程調整接種場次，籲請民眾屆時準時前往接種。
指揮中心進一步說明，除上述透過平臺預約接種對象外，針對「9月30日(含)前符合AZ疫苗間隔滿10週以上之65歲以上長者」，將由地方政府衛生局造冊安排至指定合約醫療院所或接種點方式，提供第二劑AZ疫苗接種服務。近期天氣炎熱，提醒長者前往接種時應注意防曬及補充水分，並留意自身身體狀況。
另自10月1日起亦開始接種流感疫苗，指揮中心提醒，依我國衛生福利部傳染病防治諮詢會預防接種組(ACIP)建議，接種流感疫苗應與COVID-19疫苗間隔至少7天，請民眾前往接種COVID-19第二劑疫苗前，應備妥「COVID-19疫苗接種紀錄卡」及健保卡，並於接種前評估時說明過往疫苗接種史，以利醫生評估。完成接種後建議於接種處或附近至少留觀15分鐘，自我密切觀察15分鐘，先前曾因接種疫苗或任何注射治療後發生急性過敏反應的民眾建議留觀至少30分鐘，以利即時處置該類急性過敏反應。

",2021-09
2021-09-28,新增7例COVID-19確定病例，分別為1例本土及6例境外移入,"中央流行疫情指揮中心今(28)日公布國內新增7例COVID-19確定病例，分別為1例本土及6例境外移入；另確診個案中無新增死亡。
指揮中心表示，今日新增1例本土個案(案16315)，為50多歲男性，9月27日因工作需求自費採檢，並於今日確診。個案近期均無症狀，衛生單位已啟動醫院及社區調查與防治，相關接觸者匡列中。
指揮中心指出，今日新增6例境外移入個案，為3例男性、3例女性，年齡介於20多歲至50多歲，分別自美國(2例，案16309、案16313)、日本(2例，案16310、案16311)、越南(案16312)、新加坡(案16314)入境，入境日介於9月13日至9月26日，皆持有搭機前3日內檢驗陰性報告；詳如新聞稿附件。
指揮中心統計，截至目前國內累計3,329,815例新型冠狀病毒肺炎相關通報(含3,312,650例排除)，其中16,205例確診，分別為1,571例境外移入，14,580例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計842例COVID-19死亡病例，其中830例本土，個案居住縣市分布為新北市412例、臺北市318例、基隆市28例、桃園市26例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，臺東縣、雲林縣、臺南市、南投縣、高雄市及屏東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

",2021-09
2021-09-27,指揮中心規劃於本週起放寬部分場域防疫管制措施，並於10月5日起有條件開放部分休閒娛樂場所,"中央流行疫情指揮中心今(27)日表示，考量國內疫情目前已趨緩且穩定控制，經與相關單位溝通討論及評估後，指揮中心規劃於本週起放寬部分場域防疫管制措施，並於10月5日起有條件開放部分休閒娛樂場所，詳細防疫管制措施將由主管部會公布/修訂之相關指引辦理，原則說明如下：
一、各場域管制調整(本週起放寬)：
1. 臺鐵、高鐵：車站付費區，如能維持適當社交距離，可開放飲食。
2. 遊覽車：以核定座位數乘坐，不另限制承載上限。
3. 藝文表演展覽、體育活動賽事：
(1) 實聯制、量體溫、全程戴口罩、禁止飲食。
(2) 室內：進場人數符合場所容留人數，得不受限室內80人上限，以實際座位數入座，且不限梅花座/間隔座。
(3) 室外：人數降載50%(如實際座位數50%)，得不受限室外300人上限。
(4) 如能維持排隊時之室內外適當社交距離，得現場售票，不限預約制。
(5) 開演前、中場休息及散場時仍須維持室內外適當社交距離。
二、有條件開放部分休閒娛樂場所(規劃10月5日起)，並依經濟部公布之相關場所防疫管理措施指引辦理：
1. 通則：
(1) 預約制、實聯制、量體溫、全程戴口罩、人流控管、加強通風換氣。不得有陪侍服務行為。
(2) 從業人員應6成以上已施打至少1劑疫苗滿14天，落實健康管理。
2. 電子遊戲場所及資訊休閒場所：
(1) 顧客以1人1機遊玩，機檯間須裝設隔板，或採間隔座/梅花座。禁止飲食。
(2) 場所內須裝設攝影監視設備，必要時提供錄影資料供查核。
(3) 定時執行環境及機臺清消，顧客把玩離開後立即消毒機臺。洗手間加強清消。
3. 錄影節目帶播映場所(MTV)
(1) 固定座位，採梅花座或間隔座。非固定座位須維持1.5公尺以上距離。禁止飲食。
(2) 每組顧客消費完畢，應清消包廂環境設備，距下一組顧客使用至少隔30分鐘。
(3) 維持場所良好通風，每2小時進行換氣，加速室內空氣循環。
4. 視聽歌唱場所(自助式KTV及電話亭KTV)
(1) 除飲水外不得飲食。須全程戴口罩（包括使用麥克風時）。
(2) 每組顧客消費完畢，應清消包廂環境設備，距下一組顧客使用至少隔30分鐘。
(3) 維持場所良好通風，每2小時進行換氣，加速室內空氣循環。
5. 桌遊、麻將休閒館營業場所
(1) 不同桌之顧客間保持1.5公尺以上間距或獨立包廂、屏風或隔板，同桌者使用隔板。
(2) 接觸遊具前後應執行手部衛生並戴手套。飲食須遵照餐飲相關規範。
(3) 遊具及桌面使用過應立即清消，間隔至少15分鐘始能提供下一組客人使用。
三、仍需關閉之場所：歌廳、舞廳、夜總會、俱樂部、酒家、酒吧、酒店(廊)、理容院(觀光理髮、視聽理容)。
指揮中心說明，將持續觀察國內外疫情態勢，循序漸進放寬管制措施，也請民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，並主動積極配合各項防疫措施，才能達到兼顧防疫與生活品質。

",2021-09
2021-09-27,新增9例境外移入COVID-19確定病例,"中央流行疫情指揮中心今(27)日公布國內新增9例COVID-19確定病例，均為境外移入；另確診個案中新增1例死亡。
指揮中心表示，今日新增9例境外移入個案，為4例男性、5例女性，年齡介於未滿10歲至40多歲，分別自緬甸(7例，案16300-16302、案16304-16306、案16308)及印尼(2例，案16303、案16307)入境，入境日介於9月11日至9月24日，皆持有搭機前3日內檢驗陰性報告；詳如新聞稿附件。
指揮中心指出，今日新增1例死亡個案(案14085)，為80多歲女性，具慢性病史，6月19日因發燒就醫，同日採檢並住院治療，6月20日確診，9月25日死亡。
指揮中心統計，截至目前國內累計3,305,433例新型冠狀病毒肺炎相關通報(含3,287,506例排除)，其中16,198例確診，分別為1,565例境外移入，14,579例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計842例COVID-19死亡病例，其中830例本土，個案居住縣市分布為新北市412例、臺北市318例、基隆市28例、桃園市26例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，臺東縣、雲林縣、臺南市、南投縣、高雄市及屏東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

",2021-09
