date,title,paragraph,year_month
2021-10-31,新增6例境外移入COVID-19確定病例,"中央流行疫情指揮中心今(31)日公布國內新增6例COVID-19確定病例，均為境外移入；另確診個案中無新增死亡。
指揮中心說明，今日新增6例境外移入個案，為4例男性、2例女性，年齡介於20多歲至60多歲，其中5例分別自俄羅斯(案16517)、美國(案16518)、緬甸(案16519)、泰國(案16521)及英國(案16522)入境，餘1例調查中(案16520)，入境日介於今(2021)年10月17日至10月30日；詳如新聞稿附件。
指揮中心統計，截至目前國內累計3,969,644例新型冠狀病毒肺炎相關通報(含3,951,901例排除)，其中16,412例確診，分別為1,769境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

",2021-10
2021-10-30,新增7例境外移入COVID-19確定病例,"中央流行疫情指揮中心今(30)日公布國內新增7例COVID-19確定病例，均為境外移入；另確診個案中無新增死亡。
指揮中心說明，今日新增7例境外移入個案，為3例男性、4例女性，年齡介於10多歲至30多歲，分別自馬來西亞(案16510)、印尼(2例，案16511、案16513)、越南(案16512)、西班牙(案16514)、美國(案16515)、英國(案16516)入境，入境日介於今(2021)年9月3日至10月28日；詳如新聞稿附件。
指揮中心統計，截至目前國內累計3,953,747例新型冠狀病毒肺炎相關通報(含3,935,604例排除)，其中16,406例確診，分別為1,763境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

",2021-10
2021-10-29,「COVID-19公費疫苗預約平臺」第13期提供BNT疫苗與AZ疫苗第一劑以及第二劑接種,"中央流行疫情指揮中心今(29)日表示，「COVID-19公費疫苗預約平臺」（https://1922.gov.tw/ ，以下簡稱預約平臺）第13期規劃提供BNT疫苗與AZ疫苗第一劑，以及BNT疫苗已接種第一劑間隔滿4週以上與AZ疫苗已接種第一劑間隔滿10週以上對象第二劑接種，相關對象及期程說明如下：
一、符合資格對象，10月26日中午12時前已意願登記民眾，且符合下列任一條件：
1.BNT第一劑：12歲以上民眾[即2009/11/5(含)前出生]。
2.BNT第二劑：10月8日(含)前已接種BNT第一劑18歲以上民眾[即2003/12/31(含)前出生]。
3.AZ第一劑：50歲以上民眾[即1971/12/31(含)前出生]。
4.AZ第二劑：8月27日(含)前已接種AZ第一劑18歲以上民眾[即2003/11/5(含)前出生]。
二、預約分流時程：
1.BNT疫苗：11月3日上午10時至11月4日中午12時。
2.AZ疫苗：11月3日下午2時至11月4日中午12時。
三、施打時程：11月5日至11月12日。
指揮中心說明，前述對象將於11月2日下午2時起，陸續收到提醒簡訊，請記得依預約分流時間進行預約，預約當日如遇啟動流量管制亦請配合依序排隊耐心等候預約。後續將視疫苗供應期程調整接種場次，籲請民眾屆時準時前往接種。另有關BNT疫苗12-17歲(含)對象之第二劑校園集中接種作業，屆時將視教育單位相關期程調整。
指揮中心提醒，10月1日起亦開始接種流感疫苗，依我國衛生福利部傳染病防治諮詢會預防接種組(ACIP)建議，接種流感疫苗應與COVID-19疫苗間隔至少7天，請民眾前往接種COVID-19第二劑疫苗前，應備妥「COVID-19疫苗接種紀錄卡」及健保卡，並於接種前評估時說明過往疫苗接種史，以利醫生評估。另未滿18歲對象，請由家長(或法定代理人、監護人及關係人等)陪同前往合約醫療院所或接種站接種，並由本人與家長於現場共同簽署意願同意書；18歲至未滿20歲民眾，如自行前往接種，請持家長簽具之意願同意書，若由家長陪同前往接種，請本人與家長於現場共同簽署意願同意書。

",2021-10
2021-10-29,台積電、鴻海永齡、慈濟三間企業和民間團體捐贈之第十批BNT疫苗91.03萬劑於10月29日上午抵臺,"中央流行疫情指揮中心今(29)日表示，台積電、鴻海暨永齡基金會、慈濟基金會共同捐贈的第十批BNT疫苗91.03萬劑，已於今日上午順利運抵桃園國際機場，並在完成通關程序後，直接運送至指定冷儲物流中心進行後續檢驗封緘作業。
指揮中心說明，由台積電、鴻海暨永齡基金會、慈濟基金會共同捐贈的BNT疫苗1,500萬劑，目前共計到貨773.78萬劑，分別為首批9月2日93萬劑、第二批9月9日91萬劑、第三批9月30日54萬劑、第四批10月1日67萬劑、第五批10月4日27萬劑、第六批10月7日88.92萬劑、第七批10月8日88.92萬劑、第八批10月14日82.7萬劑、第九批10月28日90.21萬劑，以及本批91.03萬劑。本批疫苗效期至2022年2月26日，將由指揮中心統籌運用，儘速提供民眾接種。
對於台積電、鴻海暨永齡基金會、慈濟基金會三間企業和民間團體積極協助，提供更多的疫苗讓民眾接種，加速提升臺灣疫苗覆蓋率，指揮中心再次表達由衷的謝意。

",2021-10
2021-10-29,新增5例境外移入COVID-19確定病例,"中央流行疫情指揮中心今(29)日公布國內新增5例COVID-19確定病例，均為境外移入；另確診個案中無新增死亡。
指揮中心說明，今日新增5例境外移入個案，為4例男性、1例女性，年齡介於10多歲至50多歲，分別自菲律賓(2例，案16505、案16506)、泰國(案16507)、馬來西亞(案16508)及俄羅斯(案16509)入境，入境日介於今(2021)年8月2日至10月27日；詳如新聞稿附件。
指揮中心統計，截至目前國內累計3,935,711例新型冠狀病毒肺炎相關通報(含3,918,276例排除)，其中16,399例確診，分別為1,756例境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。


",2021-10
2021-10-29,防疫醫師攜手型男奶爸JR紀言愷，呼籲爸媽按時帶家中小孩前往接種兒童常規疫苗，為寶貝打造防護力！,"接種疫苗為幼兒預防各項傳染性疾病的重要方法，為宣導國內兒童按時接種常規疫苗，疾病管制署今（29）日於官方臉書粉絲專頁「疾病管制署─1922防疫達人」舉辦「寶寶疫苗GO！爸媽揪安心」直播活動，邀請超級型男奶爸JR紀言愷和防疫醫師魏欣怡，一同與粉絲分享接種常規疫苗的重要性及注意事項。
紀言愷在直播中和觀眾分享，他都會按照常規疫苗接種時程定時帶女兒前往施打疫苗，雖然看到女兒打針時大哭，為人父母肯定多少會感到心疼，但接種疫苗仍是保護孩子預防傳染病的重要方法，所以也提醒各位爸爸媽媽們一定要帶家中小孩按時接種疫苗，讓孩子獲得保護力，守護孩子的健康。
除了分享各項兒童常規疫苗的種類及重要性，魏欣怡防疫醫師也在直播中分享兒童接種疫苗時的注意事項，包含兒童在接種完疫苗後，如遇發燒、接種部位局部紅腫等不適症狀時，家長該如何應對；並於直播中向家長分享現行提供兒童預防接種服務的相關單位，以及前往接種時應攜帶的文件。
疾病管制署呼籲，為及早讓幼兒形成傳染性疾病的保護力，家長應依照「兒童健康手冊」時程，按時帶小孩前往全國提供預防接種服務之衛生所或合約院所接種疫苗，讓寶貝更健康。「兒童健康手冊」及常規疫苗相關資訊可至疾管署全球資訊網（http://www.cdc.gov.tw）「預防接種專區」瀏覽，或是上Line@疾管家「常規疫苗何時打」專區，獲取更多嬰幼兒疫苗相關資訊。
疾管署同時在直播中舉辦抽獎活動，獎品包括紫外線消毒烘乾機1組以及1000元禮物卡2組，民眾只要在活動期間於直播貼文寫下指定留言，就可參加抽獎，相關活動辦法可至「疾病管制署-1922防疫達人」臉書粉絲專頁瀏覽(https://www.facebook.com/TWCDC/)。


",2021-10
2021-10-28,我國COVID-19疫苗接種人口涵蓋率第一劑已達70%、第二劑已達30%，提前達成接種目標,"中央流行疫情指揮中心今(28)日表示，截至本(110)年10月27日止，我國COVID-19疫苗第一劑接種人口涵蓋率已達70.01%、第二劑已達30.87%，劑次人口比100.88(劑/每百人)，全國已接種約2363.7萬人次，提前達成接種目標。
指揮中心說明，我國參照「衛生福利部傳染病防治諮詢會預防接種組(ACIP)」專家委員建議訂定COVID-19疫苗接種政策，自本年3月22日起陸續開打，提供醫事人員、防疫人員、維持治安等社會機能人員、以及維持機構及社福照護系統運作等對象接種COVID-19疫苗，後續亦開放75歲以上長者接種，納入孕婦及關鍵基礎設施等對象且逐續開放65歲以上至第10類對象(50至64歲)；並自本年6月7日起，推動COVID-19疫苗大規模接種作業提供民眾免費施打COVID-19疫苗。
指揮中心進一步說明，隨著國內自行採購COVID-19疫苗逐續到位，以及其他國家與國內企業陸續捐贈COVID-19疫苗，持續推動接種作業，逐步開放全民接種，目前國內COVID-19疫苗各類風險對象醫事人員、防疫人員之兩劑接種完成率已超過85%，65歲以上長者第一劑接種涵蓋率超過78%、第二劑接種完成率亦超過67%，機構及社福照護系統運作等對象第二劑接種完成率亦達56%。
指揮中心表示，在中央及地方政府努力下，於本年10月底前提前達成第一劑接種涵蓋率70%、第二劑接種率達30%之目標，指揮中心誠摯感謝全國COVID-19疫苗接種醫護及工作人員的辛勞與付出，亦感謝國人依序配合接種。指揮中心將持續以達成國人群體免疫為目標，以利後續滾動調整防疫政策放寬機制，逐步恢復社會之正常運作。

",2021-10
2021-10-28,台積電、鴻海永齡、慈濟三間企業和民間團體捐贈之第九批BNT疫苗90.21萬劑於10月28日上午抵臺,"中央流行疫情指揮中心今(28)日表示，台積電、鴻海暨永齡基金會、慈濟基金會共同捐贈的第九批BNT疫苗90.21萬劑，已於今日上午順利運抵桃園國際機場，並在完成通關程序後，直接運送至指定冷儲物流中心進行後續檢驗封緘作業。
指揮中心說明，由台積電、鴻海暨永齡基金會、慈濟基金會共同捐贈的BNT疫苗1,500萬劑，目前共計到貨682.75萬劑，分別為首批9月2日93萬劑、第二批9月9日91萬劑、第三批9月30日54萬劑、第四批10月1日67萬劑、第五批10月4日27萬劑、第六批10月7日88.92萬劑、第七批10月8日88.92萬劑、第八批10月14日82.7萬劑，以及本批90.21萬劑。本批疫苗效期至2022年2月28日，將由指揮中心統籌運用，儘速提供民眾接種。
對於台積電、鴻海暨永齡基金會、慈濟基金會三間企業和民間團體積極協助，提供更多的疫苗讓民眾接種，加速提升臺灣疫苗覆蓋率，指揮中心再次表達由衷的謝意。

",2021-10
2021-10-28,指揮中心宣布自11月2日至11月15日維持疫情警戒標準為第二級，並調整相關規定，請民眾持續配合防疫措施,"考量國內疫情目前已趨緩並且穩定控制，經與相關單位溝通討論及評估後，中央流行疫情指揮中心今(28)日宣布，自今(2021)年11月2日至11月15日維持疫情警戒標準為第二級，調整相關措施及規定如下：
一、二級警戒措施：
1.外出全程佩戴口罩，除例外情形(如下列)，得免戴口罩：
(1).於室內外從事運動、唱歌時。
(2).於室內外拍攝個人/團體照時。
(3).農林漁牧工作者於空曠處(如：田間、魚塭、山林)工作。
(4).於山林(含森林遊樂區)、海濱活動。
(5).於溫/冷泉、烤箱、水療設施、三溫暖、蒸氣室、水域活動等易使口罩潮濕之場合。
上述場合得免戴口罩，但應隨身攜帶或準備口罩，如本身有相關症狀或與不特定對象無法保持社交距離時，仍應戴口罩。
2.營業場所及公共場域遵守實聯制、量體溫、加強環境清消、員工健康管理、確診事件即時應變。
3.取消以下限制：
(1).集會活動人數上限。
(2).營業場所及公共場域人流控管/總量管制。
(3).藝文展演/體育活動/國家公園/國家風景區/觀光遊樂業等之室外人數降載規定。
4.開放台鐵/高鐵車廂、公路客運、遊覽車、國內航班/船舶、電影院、KTV、MTV、網咖等場所/場域得暫時脫口罩飲食。
二、目前仍需關閉之場所(歌廳、舞廳、夜總會、俱樂部、酒家、酒吧、酒店/廊、理容院等)，無陪侍服務者，符合防疫管理得有條件開放。
指揮中心將持續觀察疫情態勢，適度放寬管制措施，強化邊境監測及防疫作為。籲請民眾應落實個人防護措施，主動積極配合各項防疫措施，以兼顧防疫與生活品質。

",2021-10
2021-10-28,新增6例境外移入COVID-19確定病例,"中央流行疫情指揮中心今(28)日公布國內新增6例COVID-19確定病例，均為境外移入；另確診個案中無新增死亡。
指揮中心說明，今日新增6例境外移入個案，為2例男性、4例女性，年齡介於10多歲至40多歲，分別自日本(案16499)、美國(2例，案16500、案16501)、英國(案16502)、吉爾吉斯(案16503)及蒙古(案16504)入境，入境日介於今(2021)年10月12日至10月26日；詳如新聞稿附件。
指揮中心統計，截至目前國內累計3,918,787例新型冠狀病毒肺炎相關通報(含3,901,422例排除)，其中16,394例確診，分別為1,751例境外移入，14,589例本土病例，36例敦睦艦隊、3例航空器感染、1例不明及14例調查中；另累計110例移除為空號。2020年起累計847例COVID-19死亡病例，其中835例本土，個案居住縣市分布為新北市412例、臺北市320例、基隆市29例、桃園市27例、彰化縣15例、新竹縣13例、臺中市5例、苗栗縣3例、宜蘭縣及花蓮縣各2例，新竹市、南投縣、雲林縣、臺南市、高雄市、屏東縣及臺東縣各1例；另12例為境外移入。
指揮中心再次呼籲，民眾應落實手部衛生、咳嗽禮節及佩戴口罩等個人防護措施，減少不必要移動、活動或集會，避免出入人多擁擠的場所，或高感染傳播風險場域，並主動積極配合各項防疫措施，共同嚴守社區防線。

",2021-10
